FECHA,DIA,HORA,BARRIO,ZONA,CLASE_DE_SITIO,ARMA_EMPLEADA,MOVIL_VICTIMA,EDAD,ESTADO_CIVIL,PAIS_NACIMIENTO,CLASE_EMPLEADO,ESCOLARIDAD,DESCRIPCION_CONDUCTA
2013-10-21,Lunes,19:30:00,CANTALEJO E-11,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,-,39,CASADO,COLOMBIA,COMERCIANTE,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2013-10-24,Jueves,10:00:00,MARRUECOS E-18,URBANA,"MATADEROS, CARNICERIA Y SIMILARES",LLAMADA TELEFONICA,-,66,CASADO,COLOMBIA,COMERCIANTE,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2013-10-27,Domingo,10:00:00,ANTONIA SANTOS E-7,URBANA,EMPRESA,LLAMADA TELEFONICA,CONDUCTOR VEHICULO,73,CASADO,COLOMBIA,EMPLEADO PARTICULAR,TECNICO,ARTÍCULO 244. EXTORSIÓN
2013-10-28,Lunes,08:00:00,SANTA ISABEL E-14,URBANA,EMPRESA,LLAMADA TELEFONICA,CONDUCTOR VEHICULO,48,DIVORCIADO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2013-10-29,Martes,11:00:00,SANTA BARBARA E-1,URBANA,LOCAL COMERCIAL,LLAMADA TELEFONICA,CONDUCTOR VEHICULO,48,CASADO,COLOMBIA,COMERCIANTE,NO REPORTADO,ARTÍCULO 244. EXTORSIÓN
2013-10-29,Martes,22:30:00,SINAY E-8,URBANA,CASAS DE HABITACION,CARTA EXTORSIVA,-,50,CASADO,COLOMBIA,COMERCIANTE,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2013-10-29,Martes,17:45:00,SANTIAGO PEREZ E-18,URBANA,VIAS PUBLICAS,DIRECTA,-,38,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2013-10-30,Miércoles,13:00:00,COMPARTIR E-11,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,-,40,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2013-10-31,Jueves,10:00:00,CIUDAD KENNEDY ORIENTAL E-8,URBANA,ALMACENES,LLAMADA TELEFONICA,-,-,-,-,-,-,ARTÍCULO 244. EXTORSIÓN
2013-11-01,Viernes,07:25:00,CONJUNTO ESCUELA DE CABALLERIA E-1,URBANA,EMPRESA,LLAMADA TELEFONICA,CONDUCTOR VEHICULO,66,CASADO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2013-11-03,Domingo,02:30:00,BOSQUE DE LOS PINOS E-1,URBANA,APARTAMENTO,LLAMADA TELEFONICA,-,45,VIUDO,COLOMBIA,COMERCIANTE,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2013-11-04,Lunes,22:00:00,VILLA GLADIS E-10,URBANA,"BARES, CANTINAS Y SIMILARES",DIRECTA,-,18,SOLTERO,COLOMBIA,ESTUDIANTE,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2013-11-05,Martes,17:00:00,POLO CLUB E-12,URBANA,CASAS DE HABITACION,REDES SOCIALES,-,68,CASADO,COLOMBIA,COMERCIANTE,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2013-11-06,Miércoles,08:00:00,CHICO NORTE I E-2,URBANA,EMPRESA,LLAMADA TELEFONICA,CONDUCTOR VEHICULO,54,-,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2013-11-06,Miércoles,11:30:00,LA ALQUERIA E-16,URBANA,LOCAL COMERCIAL,LLAMADA TELEFONICA,CONDUCTOR VEHICULO,-,-,-,-,-,ARTÍCULO 244. EXTORSIÓN
2013-11-08,Viernes,11:30:00,VILLA MAYOR E-15,URBANA,EMPRESA,LLAMADA TELEFONICA,CONDUCTOR VEHICULO,-,-,-,-,-,ARTÍCULO 244. EXTORSIÓN
2013-11-12,Martes,07:58:00,SANTA ISABEL E-14,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,-,45,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,TECNOLOGO,ARTÍCULO 244. EXTORSIÓN
2013-11-13,Miércoles,08:00:00,SIMON BOLIVAR E-12,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,CONDUCTOR VEHICULO,43,CASADO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,ARTÍCULO 244. EXTORSIÓN
2013-11-14,Jueves,12:35:00,VEINTE DE JULIO E-4,URBANA,VIAS PUBLICAS,DIRECTA,-,37,CASADO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2013-11-20,Miércoles,14:00:00,PALERMO SUR E-18,URBANA,LOCAL COMERCIAL,LLAMADA TELEFONICA,CONDUCTOR VEHICULO,35,CASADO,COLOMBIA,COMERCIANTE,TECNICO,ARTÍCULO 244. EXTORSIÓN
2013-11-21,Jueves,11:00:00,LA FRAGUITA E-15,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,-,47,-,COLOMBIA,COMERCIANTE,NO REPORTADO,ARTÍCULO 244. EXTORSIÓN
2013-11-25,Lunes,11:00:00,LA ESPAÑOLA E-10,URBANA,OFICINAS,MIXTA,-,34,UNION LIBRE,COLOMBIA,EMPLEADO SALUD,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2013-11-27,Miércoles,09:00:00,CALVO SUR E-4,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,-,54,CASADO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2013-12-01,Domingo,08:00:00,MODELIA E-9,URBANA,"HOTELES, RESIDENCIAS, Y SIMILARES.",LLAMADA TELEFONICA,A PIE,35,SOLTERO,-,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2013-12-02,Lunes,10:00:00,BANCO CENTRAL E-13,URBANA,CONSULTORIOS MEDICOS,LLAMADA TELEFONICA,-,56,UNION LIBRE,COLOMBIA,EMPLEADO SALUD,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2013-12-03,Martes,18:00:00,SAN RAFAEL INDUSTRIAL E-16,URBANA,VIAS PUBLICAS,DIRECTA,-,52,CASADO,COLOMBIA,COMERCIANTE,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2013-12-06,Viernes,09:30:00,MONTEVIDEO E-9,URBANA,OFICINAS,LLAMADA TELEFONICA,-,55,CASADO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2013-12-13,Viernes,05:45:00,LA CASTELLANA E-12,URBANA,OFICINAS,CARTA EXTORSIVA,-,45,CASADO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2013-12-14,Sábado,17:00:00,GRAN AMERICA E-13,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,-,32,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2013-12-16,Lunes,10:00:00,SAN JOSE SPRING E-11,URBANA,CASAS DE HABITACION,MIXTA,-,31,UNION LIBRE,COLOMBIA,COMERCIANTE,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2013-12-16,Lunes,10:00:00,URB. TOBERIN E-1,URBANA,VIAS PUBLICAS,DIRECTA,-,31,UNION LIBRE,COLOMBIA,COMERCIANTE,TECNICO,ARTÍCULO 244. EXTORSIÓN
2013-12-16,Lunes,12:00:00,ALAMEDA E-10,URBANA,LOCAL COMERCIAL,LLAMADA TELEFONICA,-,46,CASADO,COLOMBIA,COMERCIANTE,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2013-12-16,Lunes,15:45:00,CIUDAD SALITRE II E-13,URBANA,OFICINAS,CARTA EXTORSIVA,-,51,CASADO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2014-01-02,Jueves,10:00:00,CASTILLA LA NUEVA E-8,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,46,CASADO,COLOMBIA,COMERCIANTE,PRIMARIA,ARTÍCULO 244. EXTORSIÓN
2014-01-05,Domingo,17:00:00,CIUDAD KENNEDY ORIENTAL E-8,URBANA,CASAS DE HABITACION,MIXTA,-,24,SOLTERO,COLOMBIA,COMERCIANTE,NO REPORTADO,ARTÍCULO 244. EXTORSIÓN
2014-01-07,Martes,10:00:00,JAKELIN E-8,URBANA,LOCAL COMERCIAL,LLAMADA TELEFONICA,A PIE,37,CASADO,COLOMBIA,COMERCIANTE,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2014-01-07,Martes,11:00:00,SANTA ANA OCCIDENTAL E-1,URBANA,RESTAURANTES,LLAMADA TELEFONICA,-,38,CASADO,COLOMBIA,COMERCIANTE,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2014-01-07,Martes,12:00:00,RESTREPO E-15,URBANA,LOCAL COMERCIAL,LLAMADA TELEFONICA,A PIE,46,CASADO,COLOMBIA,COMERCIANTE,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2014-01-08,Miércoles,09:00:00,CORABASTOS E-8,URBANA,PLAZAS DE MERCADO,LLAMADA TELEFONICA,-,28,SOLTERO,COLOMBIA,COMERCIANTE,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2014-01-08,Miércoles,09:30:00,CIUDAD JARDIN E-11,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,-,57,CASADO,COLOMBIA,GANADERO,TECNICO,ARTÍCULO 244. EXTORSIÓN
2014-01-09,Jueves,16:00:00,SANTA HELENITA E-10,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,-,38,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2014-01-10,Viernes,10:00:00,CIUDAD KENNEDY CENTRAL E-8,URBANA,EMPRESA,LLAMADA TELEFONICA,A PIE,-,-,-,-,-,ARTÍCULO 244. EXTORSIÓN
2014-01-10,Viernes,19:30:00,LAS NIEVES E-3,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,CONDUCTOR VEHICULO,63,CASADO,COLOMBIA,COMERCIANTE,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2014-01-12,Domingo,00:00:00,JUAN REY E-4,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,42,CASADO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2014-01-14,Martes,09:00:00,MARANDU E-10,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,31,UNION LIBRE,COLOMBIA,COMERCIANTE,TECNICO,ARTÍCULO 244. EXTORSIÓN
2014-01-15,Miércoles,08:00:00,MODELIA E-9,URBANA,INSTALACIONES DE LA POLICIA,LLAMADA TELEFONICA,A PIE,29,SOLTERO,COLOMBIA,EMPLEADO POLICIAL,TECNICO,ARTÍCULO 244. EXTORSIÓN
2014-01-15,Miércoles,14:00:00,EL CAMPIN (P.DPTVO) E-13,URBANA,EMPRESA,LLAMADA TELEFONICA,-,48,CASADO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2014-01-17,Viernes,14:00:00,ABRAHAM LINCON E-6,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,-,22,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2014-01-17,Viernes,14:00:00,ALCAZAR DE SUBA E-11,URBANA,CASA EN CONJUNTO CERRADO,LLAMADA TELEFONICA,A PIE,39,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2014-01-17,Viernes,07:00:00,PUENTE ARANDA E-16,URBANA,CARCELES,DIRECTA,-,32,SOLTERO,COLOMBIA,DESEMPLEADO,PRIMARIA,ARTÍCULO 244. EXTORSIÓN
2014-01-17,Viernes,07:00:00,PUENTE ARANDA E-16,URBANA,CARCELES,DIRECTA,-,46,UNION LIBRE,COLOMBIA,DELINCUENCIA,PRIMARIA,ARTÍCULO 244. EXTORSIÓN
2014-01-17,Viernes,18:09:00,CENTRO USME E-5,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,43,CASADO,COLOMBIA,COMERCIANTE,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2014-01-18,Sábado,10:00:00,DOCE DE OCTUBRE E-12,URBANA,EMPRESA,LLAMADA TELEFONICA,-,-,-,-,-,-,ARTÍCULO 244. EXTORSIÓN
2014-01-19,Domingo,08:00:00,FATIMA E-6,URBANA,APARTAMENTO,LLAMADA TELEFONICA,A PIE,43,UNION LIBRE,COLOMBIA,COMERCIANTE,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2014-01-20,Lunes,19:30:00,ENGATIVA ZONA URBANA E-10,URBANA,CASAS DE HABITACION,DIRECTA,A PIE,35,CASADO,COLOMBIA,AMA DE CASA,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2014-01-20,Lunes,08:11:00,SANTA BIBIANA E-1,URBANA,CASAS DE HABITACION,MIXTA,-,58,CASADO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2014-01-21,Martes,10:00:00,CAPELLANIA E-9,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,-,51,UNION LIBRE,COLOMBIA,COMERCIANTE,PRIMARIA,ARTÍCULO 244. EXTORSIÓN
2014-01-21,Martes,11:00:00,LOS CEDRITOS E-1,URBANA,CASAS DE HABITACION,MIXTA,A PIE,38,SOLTERO,COLOMBIA,AGRICULTOR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2014-01-23,Jueves,12:00:00,PUENTE ARANDA E-16,URBANA,CARCELES,DIRECTA,-,52,SOLTERO,COLOMBIA,DESEMPLEADO,PRIMARIA,ARTÍCULO 244. EXTORSIÓN
2014-01-24,Viernes,09:00:00,LOS NARANJOS E-11,URBANA,VIAS PUBLICAS,MIXTA,A PIE,60,CASADO,COLOMBIA,COMERCIANTE,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2014-01-24,Viernes,18:18:00,CENTRO NORTE USAQUEN E-1,URBANA,CASA EN CONJUNTO CERRADO,CARTA EXTORSIVA,A PIE,60,CASADO,COLOMBIA,EMPLEADO PARTICULAR,TECNICO,ARTÍCULO 244. EXTORSIÓN
2014-01-25,Sábado,13:00:00,NUEVA GRANADA E-2,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,51,CASADO,COLOMBIA,COMERCIANTE,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2014-01-25,Sábado,08:30:00,LA SOLEDAD E-13,URBANA,CASAS DE HABITACION,DIRECTA,-,52,CASADO,COLOMBIA,COMERCIANTE,TECNICO,ARTÍCULO 244. EXTORSIÓN
2014-01-25,Sábado,19:30:00,NUEVO TIMIZA E-8,URBANA,CASAS DE HABITACION,MIXTA,-,38,SOLTERO,COLOMBIA,EMPLEADO SALUD,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2014-01-25,Sábado,07:20:00,CHICO I E-2,URBANA,OFICINAS,MIXTA,-,22,SOLTERO,COLOMBIA,EDUCADOR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2014-01-26,Domingo,09:00:00,MONTEVIDEO E-9,URBANA,EMPRESA,LLAMADA TELEFONICA,-,53,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2014-01-26,Domingo,18:41:00,TOBERIN ORIENTAL E-1,URBANA,LOCAL COMERCIAL,LLAMADA TELEFONICA,A PIE,32,CASADO,COLOMBIA,DESEMPLEADO,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2014-01-28,Martes,11:10:00,VERACRUZ E-9,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,-,39,CASADO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2014-01-31,Viernes,18:11:00,CORABASTOS E-8,URBANA,BODEGAS Y SIMILARES,LLAMADA TELEFONICA,-,43,UNION LIBRE,COLOMBIA,COMERCIANTE,PRIMARIA,ARTÍCULO 244. EXTORSIÓN
2014-02-01,Sábado,13:30:00,QUINTA PAREDES E-13,URBANA,OFICINAS,MIXTA,-,53,CASADO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2014-02-01,Sábado,08:40:00,RESTREPO E-15,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,-,48,CASADO,COLOMBIA,COMERCIANTE,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2014-02-04,Martes,21:20:00,BARRIOS UNIDOS E-19,URBANA,"DROGUERIAS, FARMACIAS",DIRECTA,A PIE,43,UNION LIBRE,COLOMBIA,COMERCIANTE,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2014-02-04,Martes,06:15:00,SAN RAFAEL OBRERO E-16,URBANA,CASAS DE HABITACION,MIXTA,A PIE,21,SOLTERO,COLOMBIA,COMERCIANTE,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2014-02-05,Miércoles,10:00:00,SAN PEDRO DE TIBABUYES E-11,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,-,42,UNION LIBRE,COLOMBIA,COMERCIANTE,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2014-02-08,Sábado,08:00:00,LA PICOTA E-18,URBANA,CARCELES,DIRECTA,-,40,SOLTERO,COLOMBIA,DESEMPLEADO,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2014-02-09,Domingo,18:30:00,MARCO FIDEL SUAREZ E-18,URBANA,CASAS DE HABITACION,DIRECTA,-,48,UNION LIBRE,COLOMBIA,COMERCIANTE,PRIMARIA,ARTÍCULO 244. EXTORSIÓN
2014-02-09,Domingo,23:00:00,CORABASTOS E-8,URBANA,PLAZAS DE MERCADO,DIRECTA,-,51,CASADO,COLOMBIA,COMERCIANTE,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2014-02-10,Lunes,17:00:00,JOSE MARIA CARBONEL I Y II ETAPA E-7,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,-,34,CASADO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2014-02-12,Miércoles,20:30:00,TABORA E-10,URBANA,APARTAMENTO,LLAMADA TELEFONICA,-,46,CASADO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2014-02-13,Jueves,10:00:00,CORABASTOS E-8,URBANA,PLAZAS DE MERCADO,LLAMADA TELEFONICA,-,31,SOLTERO,COLOMBIA,COMERCIANTE,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2014-02-13,Jueves,10:00:00,QUINTA CAMACHO E-2,URBANA,OFICINAS,LLAMADA TELEFONICA,-,50,CASADO,COLOMBIA,COMERCIANTE,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2014-02-13,Jueves,09:00:00,LA LIBERTAD E-7,URBANA,"COLEGIOS, ESCUELAS",LLAMADA TELEFONICA,-,30,CASADO,COLOMBIA,EDUCADOR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2014-02-13,Jueves,11:00:00,EL EJIDO E-16,URBANA,EMPRESA,MIXTA,A PIE,-,-,-,-,-,ARTÍCULO 244. EXTORSIÓN
2014-02-14,Viernes,14:40:00,PUENTE ARANDA E-16,URBANA,CARCELES,DIRECTA,-,26,UNION LIBRE,COLOMBIA,COMERCIANTE,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2014-02-15,Sábado,10:00:00,LA FRAGUA E-15,URBANA,OFICINAS,LLAMADA TELEFONICA,A PIE,61,CASADO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2014-02-15,Sábado,09:30:00,CHICO NORTE I E-2,URBANA,EMPRESA,LLAMADA TELEFONICA,-,-,-,-,-,-,ARTÍCULO 244. EXTORSIÓN
2014-02-15,Sábado,07:00:00,TECHO E-8,URBANA,CASAS DE HABITACION,MIXTA,-,32,UNION LIBRE,COLOMBIA,COMERCIANTE,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2014-02-16,Domingo,16:22:00,VENECIA E-6,URBANA,TRANSPORTE PÚBLICO,MIXTA,-,38,CASADO,COLOMBIA,COMERCIANTE,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2014-02-17,Lunes,15:00:00,GARCES NAVAS E-10,URBANA,"COLEGIOS, ESCUELAS",DIRECTA,-,17,SOLTERO,COLOMBIA,ESTUDIANTE,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2014-02-17,Lunes,08:55:00,SAN BASILIO E-10,RURAL,CASAS DE HABITACION,LLAMADA TELEFONICA,-,56,CASADO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2014-02-17,Lunes,20:22:00,CIUDAD DE CALI E-8,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,-,43,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2014-02-18,Martes,11:15:00,QUINTA CAMACHO E-2,URBANA,OFICINAS,LLAMADA TELEFONICA,-,32,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2014-02-20,Jueves,09:30:00,SANTA INES E-3,URBANA,PANADERIAS,LLAMADA TELEFONICA,A PIE,55,CASADO,COLOMBIA,COMERCIANTE,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2014-02-21,Viernes,20:10:00,LA ALDEA I E-9,URBANA,CASAS DE HABITACION,DIRECTA,-,49,DIVORCIADO,COLOMBIA,COMERCIANTE,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2014-02-22,Sábado,12:00:00,PUENTE LARGO E-11,URBANA,"BARES, CANTINAS Y SIMILARES",DIRECTA,-,50,CASADO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2014-02-22,Sábado,11:14:00,MARIA CRISTINA E-2,URBANA,APARTAMENTO,LLAMADA TELEFONICA,-,29,SOLTERO,-,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2014-02-24,Lunes,14:30:00,GALAN E-16,URBANA,EMPRESA,LLAMADA TELEFONICA,-,-,-,-,-,-,ARTÍCULO 244. EXTORSIÓN
2014-02-24,Lunes,05:00:00,EL CORZO E-7,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,-,46,CASADO,COLOMBIA,COMERCIANTE,PRIMARIA,ARTÍCULO 244. EXTORSIÓN
2014-02-25,Martes,12:51:00,RESTREPO E-15,URBANA,LOCAL COMERCIAL,LLAMADA TELEFONICA,-,57,CASADO,COLOMBIA,COMERCIANTE,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2014-02-27,Jueves,09:00:00,BOITA E-8,URBANA,CONSULTORIOS  ODONTOLOGICOS,LLAMADA TELEFONICA,-,30,UNION LIBRE,COLOMBIA,INDEPENDIENTE,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2014-02-27,Jueves,15:45:00,BELEN E-9,URBANA,CASAS DE HABITACION,MIXTA,-,30,SOLTERO,COLOMBIA,ESTUDIANTE,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2014-02-27,Jueves,12:17:00,HIPOTECHO OCCIDENTAL E-8,URBANA,CASAS DE HABITACION,CARTA EXTORSIVA,-,-,-,-,-,-,ARTÍCULO 244. EXTORSIÓN
2014-02-28,Viernes,10:00:00,JERUSALEN E-19,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,-,53,CASADO,-,PENSIONADO,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2014-02-28,Viernes,08:00:00,BOITA E-8,URBANA,LOCAL COMERCIAL,LLAMADA TELEFONICA,-,29,UNION LIBRE,COLOMBIA,COMERCIANTE,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2014-02-28,Viernes,12:00:00,JORGE GAITAN CORTES E-16,URBANA,CARCELES,DIRECTA,-,30,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2014-02-28,Viernes,13:00:00,QUIRIGUA I E-10,URBANA,LOCAL COMERCIAL,LLAMADA TELEFONICA,-,47,DIVORCIADO,COLOMBIA,COMERCIANTE,PRIMARIA,ARTÍCULO 244. EXTORSIÓN
2014-03-01,Sábado,15:00:00,LOS CEDRITOS E-1,URBANA,APARTAMENTO,CARTA EXTORSIVA,-,50,CASADO,COLOMBIA,AMA DE CASA,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2014-03-02,Domingo,21:10:00,SANTA BARBARA NORTE E-1,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,-,50,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2014-03-03,Lunes,08:00:00,JUAN PABLO II E-19,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,-,62,SOLTERO,-,INDEPENDIENTE,PRIMARIA,ARTÍCULO 244. EXTORSIÓN
2014-03-03,Lunes,11:00:00,SAN JOSE DE FONTIBON E-9,URBANA,EMPRESA,LLAMADA TELEFONICA,A PIE,-,-,-,-,-,ARTÍCULO 244. EXTORSIÓN
2014-03-04,Martes,10:00:00,LA PICOTA E-18,URBANA,CARCELES,DIRECTA,-,33,SOLTERO,COLOMBIA,DELINCUENCIA,PRIMARIA,ARTÍCULO 244. EXTORSIÓN
2014-03-04,Martes,14:00:00,MUZU E-16,URBANA,LOCAL COMERCIAL,LLAMADA TELEFONICA,-,30,SOLTERO,COLOMBIA,COMERCIANTE,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2014-03-04,Martes,13:43:00,SURAMERICA E-4,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,-,35,UNION LIBRE,COLOMBIA,COMERCIANTE,NO REPORTADO,ARTÍCULO 244. EXTORSIÓN
2014-03-05,Miércoles,15:00:00,SANTA BARBARA CENTRAL E-1,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,-,52,CASADO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2014-03-05,Miércoles,18:30:00,SAMPER E-3,URBANA,OFICINAS,LLAMADA TELEFONICA,-,-,-,-,-,-,ARTÍCULO 244. EXTORSIÓN
2014-03-06,Jueves,12:00:00,CARVAJAL E-8,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,-,-,-,-,-,-,ARTÍCULO 244. EXTORSIÓN
2014-03-06,Jueves,18:30:00,LUCERO ALTO E-19,URBANA,VIAS PUBLICAS,DIRECTA,-,24,SOLTERO,COLOMBIA,ESTUDIANTE,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
